Artist,Track,User,Rating,Time
1,6,1851,49,18
1,6,1852,11,18
5,13,1852,25,18
2,8,1852,49,18
1,5,1852,10,18
2,7,1852,49,18
1,4,1853,73,18
1,5,1853,72,18
1,6,1854,9,18
1,4,1854,11,18
2,7,1855,6,18
2,8,1855,9,18
3,9,1856,28,18
3,10,1856,28,18
2,8,1856,28,18
1,5,1857,89,18
4,12,1857,29,18
1,4,1858,48,18
2,7,1858,30,18
4,11,1858,88,18
4,12,1858,70,18
1,6,1859,67,18
1,5,1859,28,18
4,11,1859,52,18
1,4,1859,50,18
4,12,1859,50,18
5,13,1859,50,18
3,9,1860,12,18
1,4,1860,9,18
1,6,1861,10,18
3,9,1861,48,18
3,10,1861,48,18
1,6,1862,8,18
2,7,1862,29,18
3,9,1862,9,18
1,5,1862,9,18
3,10,1862,10,18
1,4,1863,5,18
1,6,1863,14,18
4,11,1863,48,18
2,7,1863,6,18
4,11,1864,46,18
1,4,1864,30,18
1,6,1864,31,18
3,10,1864,27,18
3,9,1864,12,18
3,9,1865,12,18
2,7,1865,10,18
1,5,1865,19,18
1,4,1866,30,18
2,8,1866,10,18
4,12,1866,50,18
1,6,1866,70,18
4,12,1867,71,18
1,5,1867,9,18
3,9,1867,10,18
2,7,1868,14,18
1,6,1868,27,18
1,4,1868,50,18
2,8,1868,10,18
3,10,1868,10,18
3,9,1868,30,18
1,4,1869,33,18
2,7,1869,8,18
3,9,1869,11,18
2,8,1869,10,18
1,6,1869,31,18
3,10,1870,9,18
1,4,1870,29,18
2,7,1870,9,18
3,9,1871,34,18
1,6,1871,49,18
3,10,1871,39,18
3,10,1872,10,18
4,12,1872,31,18
4,11,1872,91,18
1,5,1872,90,18
1,6,1872,91,18
1,4,1872,91,18
1,4,1873,51,18
1,6,1873,67,18
4,12,1873,51,18
2,7,1873,47,18
1,4,1874,51,18
3,9,1874,11,18
3,10,1874,32,18
1,5,1874,55,18
4,12,1874,50,18
4,12,1875,36,18
1,4,1875,38,18
2,7,1875,20,18
2,8,1875,19,18
1,5,1875,32,18
1,5,1876,36,18
1,4,1876,29,18
4,11,1876,52,18
4,12,1876,51,18
2,7,1876,6,18
1,6,1876,7,18
1,5,1877,49,18
1,4,1877,67,18
3,10,1877,68,18
5,13,1877,29,18
3,9,1877,69,18
1,4,1878,33,18
1,6,1878,31,18
3,10,1879,47,18
5,13,1879,41,18
1,4,1879,48,18
1,6,1880,34,18
3,9,1881,15,18
3,10,1881,14,18
1,4,1881,0,18
1,5,1881,0,18
1,6,1881,0,18
4,12,1881,36,18
1,5,1882,20,18
5,13,1882,61,18
4,12,1882,51,18
1,6,1882,20,18
4,11,1882,53,18
1,4,1882,20,18
3,10,1883,68,18
3,9,1883,49,18
5,13,1883,30,18
1,4,1883,10,18
1,5,1883,6,18
1,4,1884,70,18
4,12,1884,29,18
1,5,1884,71,18
4,11,1884,71,18
5,13,1884,50,18
1,6,1884,70,18
1,4,1885,29,18
5,13,1885,29,18
1,4,1886,31,18
4,11,1886,30,18
4,12,1886,10,18
1,6,1886,51,18
5,13,1886,29,18
4,11,1887,65,18
1,4,1887,34,18
5,13,1887,45,18
4,12,1887,60,18
4,11,1888,49,18
1,4,1888,30,18
1,6,1888,40,18
1,5,1888,7,18
4,12,1889,87,18
5,13,1889,29,18
1,5,1889,13,18
4,11,1889,88,18
5,13,1890,26,18
4,11,1890,47,18
1,5,1890,9,18
5,13,1891,28,18
4,12,1891,10,18
1,4,1891,28,18
1,5,1892,13,18
2,8,1892,9,18
2,7,1892,8,18
1,4,1892,29,18
5,13,1892,34,18
5,13,1893,50,18
2,8,1893,9,18
2,7,1893,10,18
1,6,1894,12,18
2,7,1894,11,18
1,5,1894,11,18
2,8,1895,28,18
2,7,1895,29,18
1,6,1896,29,18
1,4,1896,47,18
1,4,1897,51,18
1,6,1897,33,18
2,7,1897,30,18
1,5,1898,50,18
5,13,1898,29,18
2,7,1898,31,18
1,6,1898,54,18
2,8,1899,7,18
1,4,1899,47,18
1,6,1899,29,18
2,7,1899,3,18
2,7,1900,7,18
1,5,1900,31,18
1,6,1900,29,18
5,13,1900,7,18
1,6,1901,9,18
2,7,1901,10,18
2,8,1901,32,18
1,4,1901,12,18
1,5,1902,95,18
2,8,1902,51,18
1,6,1902,94,18
2,7,1902,31,18
1,4,1903,21,18
2,8,1903,1,18
1,6,1903,21,18
2,7,1903,8,18
4,12,1904,48,18
1,5,1904,9,18
1,6,1904,9,18
1,4,1904,12,18
3,10,1905,46,18
1,4,1905,42,18
1,5,1905,44,18
4,12,1905,85,18
1,6,1905,39,18
1,6,1906,6,18
1,5,1906,8,18
3,10,1906,72,18
1,6,1907,49,18
1,5,1907,36,18
4,12,1907,10,18
3,10,1908,54,18
1,5,1908,16,18
1,4,1908,10,18
1,5,1909,93,18
3,10,1909,11,18
4,11,1909,51,18
4,12,1909,52,18
1,6,1909,92,18
1,4,1909,93,18
4,11,1910,10,18
1,5,1910,9,18
3,9,1910,20,18
3,9,1911,48,18
4,11,1911,90,18
1,4,1911,72,18
1,6,1911,49,18
1,5,1911,50,18
1,4,1912,31,18
3,10,1912,51,18
5,13,1912,23,18
1,4,1913,51,18
3,9,1913,30,18
1,6,1913,50,18
4,12,1913,68,18
5,13,1914,52,18
1,4,1914,10,18
1,5,1914,70,18
3,10,1914,9,18
1,6,1914,11,18
1,4,1915,9,18
4,11,1915,43,18
1,5,1915,10,18
4,12,1915,43,18
1,6,1916,4,18
1,5,1916,7,18
1,4,1916,9,18
5,13,1917,8,18
1,6,1917,9,18
1,4,1917,10,18
3,10,1918,30,18
5,13,1919,53,18
3,10,1919,28,18
3,9,1919,60,18
1,5,1919,42,18
1,4,1920,42,18
4,12,1920,41,18
2,7,1920,7,18
4,11,1920,50,18
1,6,1920,41,18
4,11,1921,70,18
1,4,1921,12,18
1,5,1921,30,18
2,7,1921,54,18
2,8,1921,29,18
5,13,1922,11,18
1,4,1922,27,18
1,6,1922,46,18
1,4,1923,13,18
1,5,1923,10,18
2,7,1923,10,18
2,8,1923,10,18
1,6,1923,11,18
2,8,1924,28,18
1,4,1924,47,18
3,9,1924,29,18
1,5,1924,30,18
2,7,1924,9,18
1,5,1925,9,18
3,9,1925,9,18
1,4,1925,9,18
2,8,1925,9,18
3,10,1925,8,18
1,5,1926,76,18
3,9,1926,69,18
3,10,1926,97,18
1,4,1926,95,18
1,6,1927,29,18
2,8,1927,7,18
3,10,1927,10,18
1,5,1927,29,18
2,7,1927,11,18
1,5,1928,27,18
1,6,1928,27,18
4,11,1928,71,18
1,4,1928,7,18
2,8,1928,6,18
4,12,1928,69,18
1,4,1929,40,18
1,6,1929,30,18
4,12,1929,51,18
4,11,1930,8,18
2,7,1930,8,18
2,8,1930,10,18
1,6,1930,9,18
1,6,1931,32,18
1,5,1931,30,18
4,12,1931,31,18
1,4,1931,30,18
1,6,1932,49,18
1,4,1932,50,18
1,5,1932,69,18
4,12,1932,10,18
2,7,1932,13,18
4,11,1933,49,18
2,7,1933,9,18
3,9,1934,10,18
1,5,1934,48,18
1,4,1935,47,18
4,11,1935,87,18
2,7,1935,28,18
1,5,1935,30,18
4,12,1936,12,18
1,6,1936,9,18
1,5,1936,29,18
1,5,1937,50,18
1,4,1937,50,18
1,6,1937,31,18
3,9,1937,28,18
2,8,1937,10,18
3,10,1938,60,18
1,6,1938,76,18
2,8,1938,11,18
2,7,1938,8,18
3,9,1939,6,18
3,10,1939,28,18
1,6,1939,72,18
1,5,1939,72,18
1,4,1939,71,18
2,8,1939,9,18
4,12,1940,10,18
4,11,1940,12,18
1,4,1940,14,18
1,5,1940,12,18
1,4,1941,48,18
1,5,1941,50,18
5,13,1941,49,18
4,12,1941,73,18
4,11,1941,72,18
1,6,1942,9,18
1,5,1942,14,18
5,13,1942,51,18
4,11,1942,70,18
4,11,1943,48,18
5,13,1943,46,18
1,6,1943,48,18
2,7,1944,10,18
3,9,1944,30,18
1,4,1945,48,18
3,9,1945,30,18
3,10,1945,50,18
2,7,1945,51,18
1,4,1946,7,18
1,5,1946,28,18
4,11,1946,36,18
4,11,1947,91,18
1,5,1947,51,18
1,6,1947,71,18
1,4,1947,50,18
5,13,1947,31,18
1,4,1948,42,18
4,12,1948,92,18
4,11,1948,93,18
1,5,1949,35,18
4,11,1949,20,18
1,6,1949,38,18
5,13,1949,17,18
1,5,1950,9,18
5,13,1950,30,18
4,12,1951,37,18
1,5,1951,19,18
1,6,1951,38,18
4,11,1951,56,18
1,4,1951,38,18
4,12,1952,23,18
1,4,1953,17,18
1,5,1953,13,18
4,11,1953,24,18
4,12,1953,28,18
1,5,1954,9,18
4,12,1954,12,18
4,11,1954,48,18
3,10,1955,9,18
5,13,1955,9,18
3,9,1955,10,18
1,5,1955,28,18
3,9,1956,71,18
5,13,1956,34,18
3,9,1957,12,18
1,6,1957,14,18
4,11,1957,12,18
1,4,1957,8,18
4,11,1958,11,18
3,9,1958,17,18
4,12,1958,11,18
3,10,1958,8,18
1,5,1958,14,18
4,11,1959,92,18
3,9,1959,10,18
3,10,1959,9,18
1,4,1960,40,18
3,9,1960,50,18
5,13,1960,50,18
3,9,1961,16,18
3,10,1961,18,18
1,4,1961,10,18
4,12,1961,16,18
1,5,1961,10,18
1,4,1962,9,18
5,13,1962,32,18
3,9,1963,48,18
1,5,1963,49,18
3,9,1964,3,18
3,10,1964,52,18
3,10,1965,51,18
4,11,1965,91,18
1,5,1965,30,18
1,6,1965,11,18
4,12,1965,51,18
1,4,1965,29,18
1,6,1966,12,18
5,13,1967,50,18
1,5,1967,51,18
3,9,1967,12,18
1,6,1967,51,18
4,12,1968,71,18
1,4,1968,31,18
4,11,1968,74,18
1,5,1968,23,18
1,6,1968,17,18
2,8,1969,50,18
1,5,1969,11,18
1,6,1969,12,18
1,6,1970,48,18
1,5,1970,44,18
5,13,1970,43,18
1,4,1970,40,18
2,8,1970,38,18
1,5,1971,50,18
2,7,1971,21,18
1,4,1971,52,18
1,6,1971,52,18
2,7,1972,66,18
1,6,1972,8,18
5,13,1973,29,18
1,4,1973,27,18
1,5,1973,32,18
4,12,1974,34,18
4,11,1974,34,18
2,8,1974,33,18
2,7,1974,33,18
1,6,1974,30,18
2,8,1975,48,18
1,4,1975,30,18
3,9,1975,28,18
2,7,1975,47,18
1,6,1975,28,18
1,5,1975,69,18
1,5,1976,66,18
1,4,1976,47,18
3,10,1976,40,18
1,5,1977,59,18
1,6,1977,59,18
3,10,1977,50,18
1,6,1978,12,18
1,4,1978,10,18
3,10,1978,46,18
2,7,1978,52,18
2,7,1979,10,18
2,8,1979,11,18
3,9,1979,9,18
1,5,1979,9,18
3,10,1979,8,18
1,4,1979,9,18
3,9,1980,12,18
2,7,1980,50,18
1,6,1980,33,18
1,4,1980,48,18
2,8,1980,64,18
1,5,1980,45,18
2,8,1981,27,18
1,6,1981,47,18
2,7,1981,30,18
3,9,1981,41,18
3,10,1981,29,18
2,7,1982,38,18
2,8,1982,38,18
4,12,1982,51,18
4,11,1982,51,18
1,5,1982,37,18
1,4,1983,49,18
1,5,1983,69,18
1,6,1983,52,18
3,10,1983,34,18
4,12,1984,48,18
1,5,1984,50,18
1,6,1984,31,18
4,11,1985,27,18
1,5,1985,10,18
1,6,1985,9,18
4,12,1985,38,18
1,4,1986,27,18
4,11,1986,40,18
1,6,1987,29,18
1,5,1987,26,18
5,13,1987,11,18
3,10,1987,50,18
3,9,1987,27,18
2,7,1988,48,18
1,4,1988,7,18
1,6,1988,2,18
1,5,1988,4,18
5,13,1988,46,18
2,8,1988,48,18
2,8,1989,6,18
1,4,1989,5,18
5,13,1989,8,18
1,6,1989,10,18
3,9,1990,13,18
1,6,1990,9,18
1,4,1990,12,18
1,4,1991,50,18
1,6,1991,28,18
1,5,1991,46,18
2,8,1992,9,18
5,13,1992,8,18
1,5,1992,9,18
1,6,1992,6,18
1,6,1993,29,18
1,4,1993,37,18
1,5,1993,48,18
1,5,1994,29,18
2,7,1994,50,18
2,8,1994,48,18
1,6,1994,30,18
1,4,1994,28,18
1,5,1995,48,18
1,4,1995,10,18
2,8,1995,13,18
1,6,1995,49,18
1,5,1996,13,18
1,4,1996,10,18
3,9,1996,88,18
1,6,1996,8,18
3,10,1996,90,18
1,5,1997,10,18
1,6,1997,12,18
3,10,1997,8,18
1,6,1998,1,18
1,5,1998,3,18
4,11,1998,45,18
4,12,1998,40,18
1,4,1998,2,18
2,7,1998,2,18
1,6,1999,9,18
4,12,1999,59,18
2,8,1999,10,18
1,5,1999,4,18
1,4,1999,19,18
1,6,2000,30,18
1,4,2001,9,18
1,6,2001,11,18
1,5,2001,12,18
2,8,2001,46,18
4,12,2001,47,18
2,7,2001,35,18
1,5,2002,22,18
4,12,2002,51,18
2,8,2002,31,18
4,11,2002,52,18
3,9,2003,7,18
1,4,2003,29,18
2,7,2003,47,18
1,5,2003,28,18
4,11,2004,41,18
3,9,2004,51,18
1,4,2004,59,18
3,10,2004,32,18
4,12,2004,70,18
1,4,2005,31,18
1,6,2005,39,18
3,10,2005,17,18
3,9,2005,29,18
3,9,2006,48,18
1,4,2006,39,18
4,12,2006,92,18
3,10,2006,29,18
4,11,2006,90,18
3,10,2007,86,18
3,9,2007,71,18
1,4,2007,27,18
1,6,2008,9,18
3,10,2008,50,18
4,12,2008,69,18
4,11,2008,68,18
1,4,2008,10,18
1,5,2008,7,18
1,4,2009,48,18
4,12,2009,29,18
5,13,2009,39,18
4,11,2009,77,18
1,5,2009,22,18
5,13,2010,35,18
1,6,2010,43,18
5,13,2011,13,18
1,6,2011,33,18
1,4,2012,45,18
2,8,2012,19,18
3,10,2012,12,18
1,6,2012,50,18
3,10,2013,70,18
3,9,2013,11,18
2,7,2013,47,18
5,13,2014,9,18
4,11,2014,49,18
1,5,2014,11,18
1,6,2014,9,18
2,7,2015,42,18
1,5,2015,16,18
2,8,2015,44,18
1,6,2015,13,18
1,6,2016,19,18
1,4,2016,20,18
1,5,2017,51,18
4,11,2017,49,18
1,6,2017,49,18
4,12,2018,7,18
1,4,2018,3,18
1,5,2018,13,18
2,7,2018,4,18
2,8,2018,3,18
1,6,2019,31,18
1,4,2019,30,18
3,10,2019,33,18
5,13,2020,11,18
4,11,2020,17,18
1,4,2020,11,18
4,12,2020,45,18
1,6,2021,5,18
1,4,2021,7,18
3,10,2021,30,18
3,9,2021,31,18
1,5,2021,6,18
3,9,2022,17,18
3,10,2022,12,18
2,7,2022,17,18
1,6,2022,29,18
1,5,2022,26,18
2,8,2022,8,18
1,5,2023,38,18
4,12,2023,47,18
2,8,2023,31,18
1,4,2023,34,18
1,6,2023,30,18
4,12,2024,41,18
2,7,2024,9,18
3,9,2025,27,18
1,4,2025,7,18
5,13,2025,49,18
3,10,2026,6,18
1,5,2026,34,18
1,4,2026,18,18
2,7,2027,11,18
1,5,2027,11,18
5,13,2027,11,18
2,8,2027,11,18
1,6,2028,9,18
5,13,2028,13,18
1,5,2028,10,18
3,9,2029,52,18
4,11,2029,73,18
4,12,2029,53,18
1,6,2029,70,18
1,5,2030,49,18
2,7,2030,50,18
1,4,2030,29,18
2,8,2030,49,18
3,10,2030,29,18
3,9,2030,30,18
2,8,2031,70,18
1,4,2031,7,18
1,6,2031,9,18
4,11,2031,29,18
1,5,2031,10,18
1,4,2032,29,18
4,11,2032,26,18
4,12,2032,48,18
3,9,2032,11,18
1,5,2032,49,18
4,12,2033,11,18
1,5,2033,29,18
4,11,2033,12,18
3,10,2033,29,18
2,8,2034,41,18
1,5,2034,37,18
2,7,2034,44,18
1,6,2034,12,18
2,7,2035,35,18
1,4,2035,22,18
2,8,2035,36,18
4,11,2035,72,18
1,6,2035,21,18
1,6,2036,14,18
1,4,2036,4,18
3,9,2036,15,18
2,8,2037,26,18
1,6,2037,5,18
1,4,2037,28,18
4,11,2038,9,18
1,5,2038,10,18
1,6,2038,10,18
1,4,2038,10,18
5,13,2039,10,18
1,4,2039,18,18
1,5,2039,8,18
3,10,2039,8,18
2,7,2040,30,18
1,6,2040,28,18
3,10,2040,31,18
3,9,2040,29,18
2,8,2040,30,18
5,13,2041,33,18
4,11,2041,58,18
4,12,2041,55,18
1,4,2041,57,18
1,6,2042,49,18
4,11,2042,92,18
4,12,2042,86,18
1,5,2042,87,18
1,4,2043,30,18
1,5,2043,31,18
3,9,2043,31,18
2,8,2044,86,18
5,13,2044,9,18
1,6,2044,30,18
2,7,2044,50,18
4,12,2045,9,18
2,8,2045,46,18
1,6,2045,50,18
1,5,2045,28,18
2,7,2045,50,18
4,11,2045,28,18
1,6,2046,28,18
3,10,2046,43,18
4,11,2046,56,18
2,7,2047,69,18
2,8,2047,50,18
1,4,2047,11,18
1,6,2047,9,18
1,6,2048,63,18
1,4,2048,62,18
1,5,2048,41,18
2,8,2048,2,18
2,7,2048,2,18
4,12,2048,55,18
1,5,2049,51,18
1,6,2049,50,18
1,4,2049,28,18
3,9,2049,30,18
3,10,2049,70,18
2,7,2050,33,18
2,8,2050,28,18
4,12,2050,27,18
1,4,2050,4,18
4,11,2050,40,18
1,5,2050,7,18
2,8,2051,11,18
1,6,2051,30,18
3,9,2051,9,18
1,6,2052,68,18
3,9,2052,4,18
3,10,2052,16,18
2,8,2052,2,18
1,5,2053,2,18
2,7,2053,10,18
5,13,2053,10,18
2,7,2054,8,18
1,6,2054,9,18
1,5,2054,8,18
1,5,2055,46,18
1,6,2055,32,18
3,10,2055,29,18
1,5,2056,10,18
1,6,2056,16,18
2,8,2056,14,18
1,5,2057,47,18
5,13,2057,50,18
2,8,2057,49,18
2,7,2057,50,18
1,6,2057,47,18
2,7,2058,45,18
1,6,2058,5,18
3,9,2059,68,18
4,11,2059,92,18
3,10,2059,67,18
1,4,2059,10,18
4,12,2059,100,18
1,6,2059,30,18
1,4,2060,6,18
1,5,2060,8,18
1,5,2061,6,18
4,12,2061,36,18
3,10,2061,8,18
1,4,2061,3,18
1,6,2061,8,18
1,6,2062,20,18
3,9,2062,28,18
4,12,2062,51,18
1,5,2062,30,18
3,9,2063,48,18
1,6,2063,69,18
4,12,2063,10,18
1,4,2064,49,18
1,5,2064,5,18
1,6,2064,9,18
4,12,2064,12,18
4,11,2064,23,18
5,13,2064,16,18
1,5,2065,3,18
5,13,2065,3,18
1,6,2065,3,18
4,12,2065,3,18
1,5,2066,11,18
3,10,2066,32,18
1,4,2066,12,18
1,4,2067,8,18
4,11,2067,36,18
1,6,2067,13,18
5,13,2067,32,18
1,6,2068,41,18
4,11,2068,92,18
1,4,2068,39,18
5,13,2068,31,18
4,12,2068,93,18
4,12,2069,47,18
1,5,2069,30,18
3,10,2069,48,18
3,10,2070,73,18
4,12,2070,89,18
4,11,2070,90,18
1,4,2070,33,18
1,5,2070,30,18
1,4,2071,28,18
4,11,2071,25,18
3,9,2071,30,18
3,10,2071,17,18
4,12,2071,29,18
1,6,2072,73,18
4,12,2072,89,18
1,5,2072,69,18
3,10,2072,42,18
4,11,2072,76,18
1,4,2073,47,18
5,13,2073,26,18
1,5,2073,47,18
1,6,2073,26,18
3,9,2073,25,18
4,11,2074,43,18
3,10,2074,46,18
4,12,2074,44,18
3,9,2074,32,18
1,5,2074,52,18
1,4,2074,29,18
1,6,2075,36,18
1,5,2075,25,18
2,7,2075,42,18
3,10,2075,10,18
3,9,2075,21,18
2,8,2075,25,18
1,4,2076,7,18
5,13,2076,7,18
3,10,2076,4,18
3,9,2076,9,18
4,11,2077,91,18
1,5,2077,71,18
1,4,2077,58,18
3,10,2078,43,18
3,9,2078,44,18
1,6,2078,52,18
1,5,2079,42,18
4,12,2079,75,18
4,11,2079,89,18
1,4,2079,28,18
2,8,2079,58,18
1,6,2080,60,18
1,5,2080,71,18
3,9,2080,42,18
5,13,2080,55,18
3,10,2080,37,18
1,5,2081,71,18
3,9,2081,92,18
1,6,2081,50,18
4,11,2081,88,18
4,12,2081,86,18
2,8,2082,30,18
4,12,2082,30,18
2,7,2082,32,18
3,10,2083,29,18
5,13,2083,49,18
1,4,2083,58,18
4,11,2084,4,18
1,4,2084,7,18
4,12,2085,71,18
4,11,2085,72,18
2,8,2085,50,18
1,5,2085,11,18
1,6,2086,13,18
4,12,2086,52,18
2,8,2086,31,18
1,4,2087,36,18
3,10,2087,35,18
3,9,2087,22,18
1,5,2087,28,18
1,6,2087,27,18
3,10,2088,10,18
4,11,2088,7,18
1,6,2088,9,18
1,4,2088,10,18
3,9,2088,9,18
4,12,2088,11,18
5,13,2089,10,18
1,5,2089,67,18
1,6,2089,50,18
3,10,2090,48,18
1,5,2090,50,18
3,9,2090,41,18
5,13,2090,60,18
1,4,2090,56,18
1,4,2091,38,18
3,9,2091,54,18
3,10,2091,51,18
1,6,2091,23,18
1,5,2091,39,18
4,12,2092,41,18
2,8,2092,10,18
1,5,2092,9,18
1,6,2092,11,18
4,11,2092,49,18
2,8,2093,52,18
4,11,2093,10,18
4,12,2093,11,18
2,7,2093,90,18
1,6,2093,7,18
1,6,2094,9,18
2,7,2094,42,18
4,11,2094,29,18
2,8,2094,30,18
1,4,2095,1,18
1,5,2095,28,18
3,10,2095,29,18
1,6,2096,66,18
4,11,2096,68,18
4,12,2096,69,18
1,4,2096,50,18
2,7,2096,28,18
2,8,2096,30,18
1,4,2097,29,18
3,9,2097,3,18
1,5,2097,28,18
1,6,2097,29,18
3,10,2097,4,18
1,6,2098,31,18
5,13,2098,29,18
1,6,2099,50,18
5,13,2100,51,18
3,10,2100,32,18
1,5,2100,11,18
1,4,2101,70,18
2,7,2101,71,18
4,11,2101,69,18
4,12,2101,9,18
2,8,2101,69,18
1,5,2102,11,18
2,8,2102,10,18
4,12,2102,7,18
1,6,2102,9,18
1,6,2103,23,18
4,11,2103,69,18
1,4,2103,12,18
2,8,2103,30,18
5,13,2104,32,18
1,4,2104,30,18
1,6,2105,9,18
1,5,2105,49,18
5,13,2105,9,18
3,10,2105,12,18
1,4,2105,14,18
3,9,2105,8,18
1,6,2106,8,18
2,8,2106,50,18
4,12,2106,50,18
2,7,2106,30,18
1,4,2106,49,18
4,11,2106,51,18
3,9,2107,9,18
3,9,2108,22,18
1,6,2108,60,18
1,5,2108,60,18
3,10,2108,4,18
2,7,2108,29,18
2,7,2109,48,18
2,8,2109,48,18
1,6,2109,11,18
4,12,2109,88,18
1,5,2109,50,18
1,4,2109,50,18
1,5,2110,56,18
1,6,2110,51,18
2,8,2110,31,18
4,11,2110,51,18
2,8,2111,29,18
1,6,2111,30,18
1,5,2111,29,18
1,4,2112,3,18
2,7,2112,28,18
1,6,2112,4,18
4,11,2112,51,18
4,11,2113,89,18
1,4,2113,6,18
2,8,2113,12,18
1,6,2113,7,18
2,7,2113,11,18
1,5,2113,10,18
4,12,2113,92,18
1,5,2114,71,18
4,12,2114,49,18
4,11,2115,71,18
1,6,2115,52,18
1,5,2115,49,18
2,8,2115,11,18
1,4,2115,51,18
2,7,2115,11,18
4,12,2115,71,18
4,11,2116,91,18
1,4,2116,76,18
4,12,2116,92,18
1,6,2117,48,18
4,11,2117,88,18
1,5,2117,48,18
2,7,2117,28,18
2,7,2118,7,18
1,5,2118,10,18
4,12,2118,90,18
2,8,2118,2,18
4,11,2118,89,18
1,6,2118,9,18
2,7,2119,28,18
2,8,2119,28,18
1,5,2119,30,18
4,12,2119,70,18
4,11,2119,89,18
1,6,2119,30,18
3,9,2120,39,18
1,5,2120,9,18
1,6,2120,7,18
3,10,2120,51,18
2,7,2121,10,18
1,5,2121,10,18
1,6,2121,10,18
3,10,2121,29,18
1,4,2121,11,18
3,9,2121,10,18
2,8,2121,10,18
2,8,2122,48,18
2,7,2122,43,18
1,4,2122,26,18
1,6,2122,26,18
2,8,2123,32,18
1,4,2123,50,18
2,8,2124,28,18
3,10,2124,72,18
3,9,2124,73,18
1,5,2124,4,18
1,4,2124,3,18
2,7,2124,30,18
1,4,2125,60,18
1,5,2125,36,18
3,10,2125,44,18
2,8,2125,31,18
2,7,2125,49,18
3,9,2126,48,18
1,6,2126,32,18
1,4,2126,51,18
3,10,2126,29,18
2,8,2126,28,18
2,8,2127,7,18
1,5,2127,48,18
3,9,2127,9,18
2,7,2127,6,18
2,8,2128,27,18
3,9,2128,29,18
1,4,2128,9,18
2,7,2128,40,18
1,4,2129,62,18
2,7,2129,72,18
1,4,2130,30,18
3,10,2130,30,18
2,7,2130,49,18
1,5,2130,3,18
1,5,2131,30,18
3,9,2131,30,18
1,4,2131,29,18
3,10,2131,30,18
2,7,2131,7,18
3,10,2132,33,18
2,7,2132,9,18
1,5,2132,10,18
2,8,2132,9,18
2,8,2133,53,18
2,7,2133,36,18
1,6,2133,4,18
1,5,2134,95,18
2,7,2134,54,18
1,6,2134,95,18
2,8,2134,53,18
3,9,2134,52,18
1,6,2135,10,18
5,13,2135,48,18
1,4,2135,9,18
1,6,2136,51,18
1,4,2136,60,18
2,7,2136,8,18
5,13,2136,37,18
1,5,2137,1,18
3,9,2137,51,18
1,6,2137,3,18
2,8,2137,38,18
5,13,2138,30,18
1,5,2138,32,18
5,13,2139,18,18
1,6,2139,2,18
1,5,2139,1,18
1,4,2139,17,18
2,7,2140,46,18
2,8,2140,49,18
3,9,2140,46,18
1,5,2140,54,18
1,4,2140,1,18
2,7,2141,9,18
1,5,2141,10,18
1,4,2141,10,18
3,10,2141,74,18
2,8,2141,9,18
3,9,2141,9,18
1,6,2142,48,18
2,8,2142,10,18
2,7,2142,27,18
1,5,2142,50,18
1,4,2143,48,18
5,13,2143,30,18
1,6,2143,31,18
1,5,2143,72,18
5,13,2144,42,18
1,6,2144,28,18
1,5,2145,30,18
1,6,2145,40,18
5,13,2145,26,18
1,5,2146,30,18
2,7,2146,28,18
1,6,2146,20,18
2,8,2146,54,18
5,13,2146,17,18
5,13,2147,22,18
2,8,2147,17,18
1,6,2147,1,18
1,4,2147,3,18
1,6,2148,52,18
2,8,2148,10,18
1,5,2148,51,18
5,13,2148,31,18
1,4,2148,71,18
1,6,2149,17,18
5,13,2149,29,18
2,7,2149,10,18
1,4,2149,18,18
2,8,2150,29,18
2,7,2150,12,18
1,6,2150,13,18
1,4,2151,7,18
1,6,2151,8,18
5,13,2151,1,18
1,5,2151,9,18
2,8,2151,7,18
1,4,2152,46,18
1,6,2152,26,18
2,8,2152,12,18
1,5,2152,14,18
1,5,2153,46,18
1,6,2153,12,18
2,7,2153,4,18
2,7,2154,41,18
1,5,2154,77,18
1,4,2154,44,18
1,6,2154,42,18
1,6,2155,31,18
2,8,2155,43,18
1,5,2155,27,18
2,7,2155,50,18
2,8,2156,51,18
2,7,2156,88,18
1,6,2156,28,18
5,13,2156,10,18
1,5,2156,32,18
1,4,2156,31,18
1,5,2157,48,18
5,13,2157,28,18
2,7,2157,31,18
1,4,2158,11,18
2,7,2158,31,18
1,5,2159,32,18
1,6,2159,32,18
1,5,2160,1,18
4,12,2160,43,18
1,6,2160,1,18
1,4,2160,1,18
1,6,2161,11,18
5,13,2161,69,18
4,12,2161,92,18
1,5,2161,5,18
1,4,2162,27,18
1,6,2162,9,18
4,12,2162,31,18
4,11,2162,45,18
4,12,2163,81,18
4,11,2163,80,18
5,13,2163,53,18
1,5,2163,7,18
1,6,2164,9,18
4,11,2164,50,18
4,11,2165,39,18
1,6,2165,37,18
4,12,2165,36,18
1,4,2165,31,18
1,5,2165,20,18
5,13,2166,31,18
1,4,2166,37,18
3,9,2167,96,18
3,10,2167,89,18
5,13,2167,9,18
1,6,2167,5,18
1,5,2167,3,18
1,5,2168,35,18
1,4,2168,57,18
5,13,2168,47,18
4,12,2169,30,18
1,4,2169,69,18
1,5,2169,71,18
1,4,2170,7,18
1,5,2170,4,18
1,4,2171,71,18
5,13,2171,31,18
1,6,2172,9,18
4,11,2172,9,18
1,5,2172,3,18
1,4,2172,12,18
1,6,2173,22,18
4,11,2173,42,18
