Artist,User,HEARD_OF,OWN_ARTIST_MUSIC,LIKE_ARTIST,Uninspired,Sophisticated,Aggressive,Edgy,Sociable,Laid back,Wholesome,Uplifting,Intriguing,Legendary,Free,Thoughtful,Outspoken,Serious,Good lyrics,Unattractive,Confident,Old,Youthful,Boring,Current,Colourful,Stylish,Cheap,Irrelevant,Heartfelt,Calm,Pioneer,Outgoing,Inspiring,Beautiful,Fun,Authentic,Credible,Way out,Cool,Catchy,Sensitive,Mainstream,Superficial,Annoying,Dark,Passionate,Not authentic,Good Lyrics,Background,Timeless,Depressing,Original,Talented,Worldly,Distinctive,Approachable,Genius,Trendsetter,Noisy,Upbeat,Relatable,Energetic,Exciting,Emotional,Nostalgic,None of these,Progressive,Sexy,Over,Rebellious,Fake,Cheesy,Popular,Superstar,Relaxed,Intrusive,Unoriginal,Dated,Iconic,Unapproachable,Classic,Playful,Arrogant,Warm,Soulful
3,2969,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,1,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2969,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,1,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
3,2970,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,1,,0,0,,,0,,0,1,0,0,0,0,,1,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2970,Heard of,,,,,0,0,,,,,,,,0,,0,1,0,0,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,1,0,1,1,,1,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,1,0,0,1,
2,2970,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,1,,1,,0,0,,,0,,0,0,0,0,0,1,,0,1,0,,0,,,0,,,,0,0,0,1,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2971,Heard of,,,,,0,0,,,,,,,,1,,0,0,0,0,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,1,
3,2971,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,1,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2971,Never heard of,,,,,0,0,,,,,,,,0,,0,1,0,0,,0,,1,,1,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2972,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,1,0,0,0,
3,2972,Heard of and listened to music EVER,Own a little of their music,47,,,0,0,,,,,,,,0,,0,0,0,0,,0,,1,,0,0,,,0,,0,0,0,1,0,1,,0,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,1,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2972,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,1,,0,0,,,0,,0,0,0,1,0,0,,0,0,0,,0,,,0,,,,0,0,0,1,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2973,Never heard of,,,,,0,0,,,,,,,,0,,0,1,0,1,,0,,0,,0,0,,,1,,0,0,0,1,0,0,,0,1,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,1,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,1,0,1,
3,2973,Heard of and listened to music EVER,Own a little of their music,48,,,0,1,,,,,,,,0,,0,0,0,0,,0,,1,,0,0,,,0,,0,0,0,1,0,1,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,1,,1,,,,0,,1,0,,0,0,,,,,0,0,,0,1,0,0,1,
2,2973,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,1,,1,,0,0,,,0,,0,0,0,1,0,0,,0,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,1,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2974,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,0,,0,0,,,0,,0,0,0,1,0,0,,0,1,0,,0,,,0,,,,0,0,0,1,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,1,0,0,0,
3,2974,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,1,,0,,0,0,,,0,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,1,0,0,
2,2974,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,1,,0,,0,0,,,0,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,0,0,0,1,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,1,,0,0,0,0,0,
1,2975,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,1,
2,2975,Heard of,,,,,0,1,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
3,2975,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,1,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2976,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,1,,0,0,0,0,0,
5,2976,Never heard of,,,,,0,0,,,,,,,,0,,0,1,0,1,,0,,1,,1,0,,,0,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,0,0,0,0,,0,1,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2976,Never heard of,,,,,0,0,,,,,,,,1,,0,0,0,1,,0,,1,,0,0,,,0,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2977,Heard of,,,,,0,0,,,,,,,,0,,0,1,0,0,,0,,0,,0,0,,,1,,0,1,0,0,0,0,,0,0,1,,0,,,0,,,,1,0,1,1,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,1,
5,2977,Never heard of,,,,,0,0,,,,,,,,0,,0,1,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,1,,0,0,0,0,0,
2,2977,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,1,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2978,Never heard of,,,,,0,0,,,,,,,,1,,0,0,0,0,,0,,0,,0,0,,,1,,0,0,0,1,0,0,,0,0,1,,0,,,1,,,,1,0,0,1,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
5,2978,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,1,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2978,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,1,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2979,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,1,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,1,0,0,0,
5,2979,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,1,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2979,Never heard of,,,,,0,1,,,,,,,,0,,0,0,0,0,,0,,1,,0,0,,,0,,0,0,0,0,0,1,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2980,Heard of,,,,,0,0,,,,,,,,1,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,1,,,0,,,,0,0,0,0,,0,1,,0,0,1,,0,,,,0,,0,0,,0,1,,,,,1,1,,0,0,1,0,0,
5,2980,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,1,,1,,0,0,,,1,,0,0,0,0,0,1,,1,1,1,,0,,,0,,,,0,0,0,0,,1,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2980,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,1,,0,1,,,0,,0,0,0,0,0,0,,0,0,0,,1,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,1,,1,0,,,,,1,0,,1,0,0,0,0,
1,2981,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,1,0,0,1,0,,0,0,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,1,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
5,2981,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,1,,0,0,,,0,,0,1,0,0,0,1,,1,0,0,,0,,,0,,,,0,0,0,0,,0,0,,1,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2981,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,0,,0,0,,,0,,1,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,1,0,,1,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2982,Heard of,,,,,0,0,,,,,,,,0,,0,1,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,1,,0,0,0,0,0,
5,2982,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,1,0,,,0,,0,0,0,0,1,1,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2982,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,1,,1,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,1,0,,,,,0,0,,0,0,0,0,0,
1,2983,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,1,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
5,2983,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,1,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2983,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,1,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,1,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2984,Heard of,,,,,0,0,,,,,,,,1,,0,1,0,1,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,1,0,0,0,,0,1,,0,0,1,,0,,,,0,,0,0,,0,0,,,,,0,1,,0,0,0,0,0,
5,2984,Never heard of,,,,,0,0,,,,,,,,1,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,1,,,,0,1,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,1,1,,0,0,0,0,0,
2,2984,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,1,,1,,0,0,,,0,,0,0,0,1,0,0,,0,1,0,,1,,,0,,,,0,0,0,0,,0,0,,0,0,0,,1,,,,0,,0,1,,0,1,,,,,0,0,,0,0,0,0,0,
1,2985,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,1,,0,1,0,0,0,
5,2985,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,1,,0,0,,,1,,0,0,0,0,0,0,,1,0,0,,0,,,0,,,,0,0,1,1,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2985,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,1,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,1,,1,1,,,,,1,0,,0,0,0,0,0,
1,2986,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,1,,0,0,0,0,0,
5,2986,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,1,0,0,1,,0,0,,0,0,0,,1,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,1,
2,2986,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,1,,0,0,,,0,,0,0,0,0,0,0,,1,0,1,,0,,,1,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2987,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,1,,,,,0,1,,0,0,0,0,0,
5,2987,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,1,,0,0,0,0,1,0,,0,0,0,,0,,,0,,,,0,0,1,0,,1,0,,0,0,1,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2987,Never heard of,,,,,0,1,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,1,0,0,,0,,,0,,,,0,0,0,1,,0,0,,0,0,1,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2988,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,1,,,,,0,1,,0,0,0,0,0,
5,2988,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,1,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2988,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,1,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
4,2989,Heard of and listened to music RECENTLY,Own a lot of their music,73,,,0,0,,,,,,,,0,,0,1,0,0,,1,,0,,0,0,,,0,,0,1,0,0,1,1,,1,1,0,,0,,,0,,,,1,0,1,0,,1,0,,1,0,0,,1,,,,0,,0,0,,0,0,,,,,0,0,,0,1,1,0,1,
1,2989,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,1,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,1,,0,0,0,,0,,,,0,,0,0,,0,1,,,,,0,0,,0,0,1,0,1,
5,2989,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,1,,,0,,0,0,0,0,0,0,,0,0,0,,1,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,1,,,,,0,1,,1,0,0,0,0,
1,2990,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,1,,,,,0,0,,0,1,0,0,0,
5,2990,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,1,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2990,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,1,,1,,0,0,,,0,,0,0,0,1,0,0,,0,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2991,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,1,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
5,2991,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,1,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
2,2991,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
4,2992,Heard of and listened to music RECENTLY,Own a lot of their music,49,,,0,0,,,,,,,,0,,0,1,0,0,,0,,0,,0,0,,,0,,0,0,0,0,1,0,,0,1,0,,0,,,0,,,,1,0,1,0,,1,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2992,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,1,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,1,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,1,,0,0,0,0,0,
5,2992,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,1,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2993,Never heard of,,,,,0,0,,,,,,,,0,,0,1,0,0,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,0,0,1,,0,,,0,,,,1,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,1,0,0,1,
5,2993,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,1,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
4,2993,Heard of and listened to music EVER,Own a lot of their music,70,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,1,0,,0,1,0,,0,,,0,,,,1,0,0,1,,0,1,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
4,2994,Heard of and listened to music EVER,Own none of their music,47,,,0,0,,,,,,,,0,,0,0,1,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,1,0,,0,,,,0,,0,0,,0,1,,,,,0,0,,0,0,0,0,0,
1,2994,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,0,,1,0,,,1,,0,0,1,1,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,1,,1,,,,0,,0,0,,0,0,,,,,0,0,,0,1,1,0,1,
5,2994,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,1,,0,,1,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,1,0,,0,0,0,0,0,
4,2995,Heard of and listened to music RECENTLY,Own a lot of their music,71,,,0,0,,,,,,,,0,,0,1,0,1,,0,,0,,1,0,,,0,,0,1,1,1,1,0,,1,1,0,,0,,,0,,,,1,0,1,1,,0,0,,0,0,0,,1,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2995,Heard of,,,,,0,0,,,,,,,,1,,0,1,0,0,,0,,0,,1,0,,,1,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,1,
5,2995,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,1,,0,0,,,0,,0,0,0,0,0,1,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
4,2996,Heard of and listened to music EVER,Own none of their music,62,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,1,0,0,,0,0,0,,0,,,0,,,,0,0,1,1,,1,0,,0,0,1,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2996,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,1,0,,,0,,0,0,0,0,0,0,,0,1,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,1,
5,2996,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,1,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,2997,Heard of,,,,,0,0,,,,,,,,1,,0,0,0,0,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,1,1,,0,0,1,0,0,
5,2997,Never heard of,,,,,0,0,,,,,,,,1,,1,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,1,0,,0,0,0,,0,,,0,,,,0,0,1,0,,1,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
4,2997,Heard of and listened to music EVER,Own a little of their music,69,,,0,0,,,,,,,,1,,0,1,0,1,,1,,0,,1,0,,,0,,0,1,1,1,1,0,,1,1,0,,0,,,0,,,,1,0,1,1,,0,0,,1,0,1,,1,,,,0,,0,0,,0,0,,,,,0,0,,0,1,0,0,1,
1,2998,Heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,1,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,1,0,0,0,,0,1,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
5,2998,Heard of and listened to music RECENTLY,Own a lot of their music,51,,,0,0,,,,,,,,1,,0,0,0,1,,0,,1,,0,0,,,1,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,0,1,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
4,2998,Heard of and listened to music EVER,Own a little of their music,51,,,0,0,,,,,,,,0,,0,1,0,0,,0,,0,,0,0,,,0,,0,0,0,0,1,0,,0,1,0,,0,,,0,,,,1,0,1,1,,1,1,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,1,0,0,0,
1,2999,Heard of,,,,,0,0,,,,,,,,1,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,1,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,1,,,,,0,1,,0,0,0,0,0,
5,2999,Never heard of,,,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,0,0,,0,0,0,,0,,,0,,,,0,1,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
4,2999,Heard of and listened to music EVER,Own a little of their music,29,,,0,0,,,,,,,,0,,0,0,0,0,,0,,0,,0,0,,,0,,0,0,0,0,1,0,,0,0,0,,0,,,0,,,,1,0,0,0,,1,0,,0,0,0,,1,,,,0,,0,0,,0,0,,,,,0,0,,0,0,0,0,0,
1,3000,Heard of,,,,,0,0,,,,,,,,0,,0,0,1,1,,0,,0,,0,0,,,0,,0,0,0,0,1,0,,0,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,1,,,,,1,1,,0,1,0,0,0,
5,3000,Never heard of,,,,,0,1,,,,,,,,0,,1,0,0,0,,0,,1,,1,0,,,0,,0,0,0,0,0,1,,1,0,0,,1,,,1,,,,0,0,0,0,,0,0,,0,0,0,,0,,,,0,,0,0,,0,0,,,,,1,0,,0,0,0,0,0,
4,3000,Heard of,,,,,0,0,,,,,,,,0,,0,1,0,1,,0,,0,,0,0,,,0,,0,0,0,1,0,1,,1,1,0,,0,,,0,,,,1,0,0,1,,0,0,,0,0,0,,1,,,,0,,0,1,,0,0,,,,,0,0,,0,1,0,0,0,
